suara_presma_sah,alasan_suara_presma_tidak_sah,suara_dpm_sah,alasan_suara_dpm_tidak_sah,waktu,dalam_waktu_pemungutan,nim_email_hashed,jenis_email,input_fakultas,fakultas_tercatat,terdaftar,fakultas_benar,dapil_sesuai,pilihan_presma,pilihan_dpm_fh,pilihan_dpm_feb,pilihan_dpm_fp,pilihan_dpm_ft,pilihan_dpm_fisib,pilihan_dpm_fkis
true,,true,,2020-12-18 09:15:19 +0700 +07,true,537fb22342b540a440d056350123df02,student,FT,FT,true,true,true,Pasangan calon nomor urut 1,,,,Calon DPM nomor urut 1,,
true,,true,,2020-12-18 09:15:22 +0700 +07,true,9c05192a9728f2e8fb7451e7cf033077,student,FISIB,FISIB,true,true,true,Pasangan calon nomor urut 1,,,,,Calon DPM nomor urut 2,
true,,true,,2020-12-18 09:15:23 +0700 +07,true,7602850ab08854897607bc1f82607c98,student,FT,FT,true,true,true,Pasangan calon nomor urut 1,,,,Calon DPM nomor urut 2,,
true,,true,,2020-12-18 09:15:25 +0700 +07,true,261982d2b04c45de24b930a409dd3ddf,student,FISIB,FISIB,true,true,true,Pasangan calon nomor urut 1,,,,,Calon DPM nomor urut 2,
true,,true,,2020-12-18 09:15:28 +0700 +07,true,423ebb29d19511707a9e61c6994c259d,student,FISIB,FISIB,true,true,true,Pasangan calon nomor urut 1,,,,,Calon DPM nomor urut 4,
true,,true,,2020-12-18 09:15:32 +0700 +07,true,7f1dceef78a917f6f5025fe389bdebf0,student,FEB,FEB,true,true,true,Pasangan calon nomor urut 1,,Calon DPM nomor urut 4,,,,
true,,true,,2020-12-18 09:15:35 +0700 +07,true,671c8077a78e594088a3b021b84e6a91,student,FT,FT,true,true,true,Pasangan calon nomor urut 1,,,,Calon DPM nomor urut 2,,
true,,true,,2020-12-18 09:15:39 +0700 +07,true,7f4d9f82e7b715b3be0ca3cbc62eaf95,student,FT,FT,true,true,true,Pasangan calon nomor urut 1,,,,Calon DPM nomor urut 3,,
true,,true,,2020-12-18 09:15:39 +0700 +07,true,2849066ddd310b90a8f368ad6f55bede,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 09:15:40 +0700 +07,true,852ac4530092fa3eea4826844a34ef68,student,FT,FT,true,true,true,Pasangan calon nomor urut 1,,,,Calon DPM nomor urut 3,,
true,,true,,2020-12-18 09:15:41 +0700 +07,true,a1f5d45ba5bc86304ed78f64c3b6b29e,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 09:15:46 +0700 +07,true,7bac78b92617f835fdccc7c68b8b209c,student,FH,FH,true,true,true,Pasangan calon nomor urut 1,Calon DPM nomor urut 1,,,,,
true,,true,,2020-12-18 09:15:50 +0700 +07,true,31ed7ce7a713b5d42e7d65c8792c8448,student,FEB,FEB,true,true,true,Pasangan calon nomor urut 1,,Calon DPM nomor urut 1,,,,
true,,true,,2020-12-18 09:15:51 +0700 +07,true,651f788f1c051edbfa98ba1eb798bad3,student,FT,FT,true,true,true,Pasangan calon nomor urut 1,,,,Calon DPM nomor urut 1,,
false,(a) Tidak terdaftar dalam daftar pemilih,false,(a) Tidak terdaftar dalam daftar pemilih,2020-12-18 09:15:56 +0700 +07,true,69290f6cead66f8ea9b75baa52ab6846,student,FT,,false,,,Pasangan calon nomor urut 1,,,,Calon DPM nomor urut 1,,
true,,true,,2020-12-18 09:15:57 +0700 +07,true,3bb2b0b324a850e7becbd4fd39348759,student,FISIB,FISIB,true,true,true,Pasangan calon nomor urut 1,,,,,Calon DPM nomor urut 3,
true,,true,,2020-12-18 09:16:02 +0700 +07,true,1e483ab84c25e3f3b8825253a93db535,student,FEB,FEB,true,true,true,Pasangan calon nomor urut 1,,Calon DPM nomor urut 2,,,,
true,,true,,2020-12-18 09:16:02 +0700 +07,true,5a9a1328f058195aac693a3de8ea58b5,student,FKis,FKis,true,true,true,Pasangan calon nomor urut 1,,,,,,Calon DPM nomor urut 1
true,,true,,2020-12-18 09:16:03 +0700 +07,true,02d377ca8429eedb908be711891a58a6,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 09:16:03 +0700 +07,true,c9288519e4ad16e371a9190e09a79e64,student,FH,FH,true,true,true,Pasangan calon nomor urut 1,Calon DPM nomor urut 1,,,,,
true,,true,,2020-12-18 09:16:11 +0700 +07,true,191c5d732e0a2aae7b1995c51005b31a,student,FEB,FEB,true,true,true,Pasangan calon nomor urut 1,,Calon DPM nomor urut 4,,,,
true,,true,,2020-12-18 09:16:17 +0700 +07,true,4c93c1305d5ac0722abf2bd874a30d54,student,FP,FP,true,true,true,Pasangan calon nomor urut 1,,,Calon DPM nomor urut 1,,,
true,,true,,2020-12-18 09:16:19 +0700 +07,true,0809d3139a4ed514a0dba96a8cabf0fa,student,FEB,FEB,true,true,true,Pasangan calon nomor urut 1,,Calon DPM nomor urut 2,,,,
true,,true,,2020-12-18 09:16:21 +0700 +07,true,a9229ad3924b808ebbf089b716306884,student,FH,FH,true,true,true,Pasangan calon nomor urut 1,Calon DPM nomor urut 1,,,,,
true,,true,,2020-12-18 09:16:28 +0700 +07,true,bf497aeae2926254e3b2daffeb45d6fc,student,FEB,FEB,true,true,true,Pasangan calon nomor urut 1,,Calon DPM nomor urut 1,,,,
true,,true,,2020-12-18 09:16:34 +0700 +07,true,9d427e06b70c391c55c1267d6c679ad1,student,FEB,FEB,true,true,true,Pasangan calon nomor urut 1,,Calon DPM nomor urut 2,,,,
true,,true,,2020-12-18 09:16:41 +0700 +07,true,df232ca53d7f29753a857f7e0dbd225a,student,FP,FP,true,true,true,Pasangan calon nomor urut 1,,,Calon DPM nomor urut 1,,,
true,,true,,2020-12-18 09:16:49 +0700 +07,true,9f2dd953a529094be95bc0d347c9884f,student,FISIB,FISIB,true,true,true,Pasangan calon nomor urut 1,,,,,Calon DPM nomor urut 4,
true,,true,,2020-12-18 09:16:56 +0700 +07,true,c46e97c7108490dc9ca247497f803800,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 09:16:59 +0700 +07,true,962c4b83842c42c08bf3fe63c751f4d5,student,FP,FP,true,true,true,Pasangan calon nomor urut 1,,,Calon DPM nomor urut 1,,,
true,,true,,2020-12-18 09:17:03 +0700 +07,true,e3a3f261138dd83e055c4f54d53e8612,student,FKis,FKis,true,true,true,Pasangan calon nomor urut 1,,,,,,Calon DPM nomor urut 2
true,,true,,2020-12-18 09:17:05 +0700 +07,true,de41caaa70b415ad8a459d75cfc4c1fc,student,FISIB,FISIB,true,true,true,Pasangan calon nomor urut 1,,,,,Calon DPM nomor urut 1,
true,,true,,2020-12-18 09:17:07 +0700 +07,true,5335403c112fed79197db84b236126e4,student,FT,FT,true,true,true,Pasangan calon nomor urut 1,,,,Calon DPM nomor urut 1,,
true,,true,,2020-12-18 09:17:08 +0700 +07,true,7170e9600e8dcd63fda4790337d7c732,student,FEB,FEB,true,true,true,Pasangan calon nomor urut 1,,Calon DPM nomor urut 1,,,,
true,,true,,2020-12-18 09:17:09 +0700 +07,true,5948ea6fef0d1afb7e3cdfd3b81ffa66,student,FH,FH,true,true,true,Pasangan calon nomor urut 1,Calon DPM nomor urut 3,,,,,
true,,true,,2020-12-18 09:17:11 +0700 +07,true,03bc5e8ad8d1ed8efb494080422096ef,student,FISIB,FISIB,true,true,true,Pasangan calon nomor urut 1,,,,,Calon DPM nomor urut 2,
true,,true,,2020-12-18 09:17:15 +0700 +07,true,5e0b4cf444dd66bd57642f02331d3241,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 09:17:19 +0700 +07,true,79846a86b2e52a163034e529684d1284,student,FEB,FEB,true,true,true,Pasangan calon nomor urut 1,,Calon DPM nomor urut 2,,,,
true,,true,,2020-12-18 09:17:27 +0700 +07,true,dea3240ec6f62da5dd99ddff9bbed6d3,student,FT,FT,true,true,true,Pasangan calon nomor urut 1,,,,Calon DPM nomor urut 3,,
true,,true,,2020-12-18 09:17:28 +0700 +07,true,30dd8c6e24360849e47267795d9880a2,student,FKis,FKis,true,true,true,Pasangan calon nomor urut 1,,,,,,Calon DPM nomor urut 1
true,,true,,2020-12-18 09:17:44 +0700 +07,true,347894b9c3e9cc88ca2d8afdba5bb3e2,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 09:17:44 +0700 +07,true,d19e06890b6506cf2ae3e35212fbdd82,student,FEB,FEB,true,true,true,Pasangan calon nomor urut 1,,Calon DPM nomor urut 1,,,,
true,,true,,2020-12-18 09:17:48 +0700 +07,true,518a6676fabb1d85ac126ecc27d84fdc,student,FEB,FEB,true,true,true,Pasangan calon nomor urut 1,,Calon DPM nomor urut 2,,,,
true,,true,,2020-12-18 09:17:49 +0700 +07,true,55c3213b3ede87ba9354658168372ca3,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 09:17:52 +0700 +07,true,78249fb8a7d7eac63267bbc46a91e5fd,student,FKis,FKis,true,true,true,Pasangan calon nomor urut 1,,,,,,Calon DPM nomor urut 2
true,,true,,2020-12-18 09:18:06 +0700 +07,true,e5ef496362885bc8d7037b657b7ee1fd,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 09:18:09 +0700 +07,true,e57ec5d270480c8e37bf691edbc02dc3,student,FISIB,FISIB,true,true,true,Pasangan calon nomor urut 1,,,,,Calon DPM nomor urut 1,
true,,true,,2020-12-18 09:18:11 +0700 +07,true,e06857d772e1fb8a762c962f14a535a1,student,FT,FT,true,true,true,Pasangan calon nomor urut 1,,,,Calon DPM nomor urut 2,,
true,,true,,2020-12-18 09:18:15 +0700 +07,true,d4284453408847c68a696fce3f80bab7,student,FT,FT,true,true,true,Pasangan calon nomor urut 1,,,,Calon DPM nomor urut 3,,
true,,true,,2020-12-18 09:18:18 +0700 +07,true,06e9b3eca763ebc16c9d39dacf6fafea,student,FT,FT,true,true,true,Pasangan calon nomor urut 1,,,,Calon DPM nomor urut 1,,
true,,true,,2020-12-18 09:18:22 +0700 +07,true,6a3422d4adf7d73c6e0de6030681f7a2,student,FT,FT,true,true,true,Pasangan calon nomor urut 1,,,,Calon DPM nomor urut 1,,
false,(a) Tidak terdaftar dalam daftar pemilih,false,(a) Tidak terdaftar dalam daftar pemilih,2020-12-18 09:18:29 +0700 +07,true,ecf2e9773a0d403a31b519c808544bfd,student,FT,,false,,,Pasangan calon nomor urut 1,,,,Calon DPM nomor urut 1,,
true,,true,,2020-12-18 09:18:29 +0700 +07,true,299af194e7b249c43d1818c03a72685c,student,FP,FP,true,true,true,Pasangan calon nomor urut 1,,,Calon DPM nomor urut 1,,,
true,,true,,2020-12-18 09:18:31 +0700 +07,true,73f5065e9b7730341f76fe788febe982,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 09:18:32 +0700 +07,true,19420ef17217608abab64045da5c1c29,student,FT,FT,true,true,true,Pasangan calon nomor urut 1,,,,Calon DPM nomor urut 1,,
true,,true,,2020-12-18 09:18:34 +0700 +07,true,1fb8b5beaeadb632b64978ede4329832,student,FT,FT,true,true,true,Pasangan calon nomor urut 1,,,,Calon DPM nomor urut 3,,
true,,true,,2020-12-18 09:18:34 +0700 +07,true,439b4957a1ed476555b6e87fa58353e3,student,FH,FH,true,true,true,Pasangan calon nomor urut 1,Calon DPM nomor urut 1,,,,,
true,,true,,2020-12-18 09:18:35 +0700 +07,true,2c398256fe064ffda0b25ba3b0a997a8,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 09:18:37 +0700 +07,true,66cc2e4596cbba34904192561b4dafec,student,FP,FP,true,true,true,Pasangan calon nomor urut 1,,,Calon DPM nomor urut 1,,,
true,,true,,2020-12-18 09:18:40 +0700 +07,true,27df4ca3313087d8712efed4066610b5,student,FP,FP,true,true,true,Pasangan calon nomor urut 1,,,Calon DPM nomor urut 1,,,
true,,true,,2020-12-18 09:18:41 +0700 +07,true,c7f1062ececf23365b9f9e2913299f53,student,FP,FP,true,true,true,Pasangan calon nomor urut 1,,,Calon DPM nomor urut 1,,,
true,,true,,2020-12-18 09:18:41 +0700 +07,true,41ffc2f51d0a379366732bfceb270441,student,FKis,FKis,true,true,true,Pasangan calon nomor urut 1,,,,,,Calon DPM nomor urut 1
true,,true,,2020-12-18 09:18:46 +0700 +07,true,8b3d85f6ad15900e98ce037f4f5a9054,student,FT,FT,true,true,true,Pasangan calon nomor urut 1,,,,Calon DPM nomor urut 2,,
true,,true,,2020-12-18 09:18:47 +0700 +07,true,1ac3b3cbf3224f5f5c9eec7a95ac7e25,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 09:18:53 +0700 +07,true,fed3e401b50833aed723da8c2a7566fb,student,FISIB,FISIB,true,true,true,Pasangan calon nomor urut 1,,,,,Calon DPM nomor urut 3,
true,,true,,2020-12-18 09:18:58 +0700 +07,true,9a59a7e8da9ed44a333eccd02b9d612f,student,FT,FT,true,true,true,Pasangan calon nomor urut 1,,,,Calon DPM nomor urut 2,,
true,,true,,2020-12-18 09:18:59 +0700 +07,true,0a07f3d218af86e75e850d73223da161,student,FEB,FEB,true,true,true,Pasangan calon nomor urut 1,,Calon DPM nomor urut 3,,,,
true,,true,,2020-12-18 09:18:59 +0700 +07,true,96a77a9ebfbcf3d9d852a2780c75b381,student,FH,FH,true,true,true,Pasangan calon nomor urut 1,Calon DPM nomor urut 1,,,,,
true,,true,,2020-12-18 09:19:02 +0700 +07,true,af72c9d527aa18953ff5e1d0f20b3d69,student,FISIB,FISIB,true,true,true,Pasangan calon nomor urut 1,,,,,Calon DPM nomor urut 4,
true,,true,,2020-12-18 09:19:09 +0700 +07,true,de47400ca6c8c80a2cbde53f5aa9cc35,student,FT,FT,true,true,true,Pasangan calon nomor urut 1,,,,Calon DPM nomor urut 3,,
true,,true,,2020-12-18 09:19:10 +0700 +07,true,2a3ecb0aa213aa997dbf62d0fc84fc3b,student,FT,FT,true,true,true,Pasangan calon nomor urut 1,,,,Calon DPM nomor urut 2,,
true,,true,,2020-12-18 09:19:10 +0700 +07,true,0cf90ef97a8f0b4cc35043871ac1214f,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 09:19:13 +0700 +07,true,5a8c027cfabbb4aac1770c7187e9695c,student,FISIB,FISIB,true,true,true,Pasangan calon nomor urut 1,,,,,Calon DPM nomor urut 4,
true,,true,,2020-12-18 09:19:15 +0700 +07,true,bbb02948a7180bb3ba8bf1d9b4a5d092,student,FISIB,FISIB,true,true,true,Pasangan calon nomor urut 1,,,,,Calon DPM nomor urut 1,
true,,true,,2020-12-18 09:19:17 +0700 +07,true,16433a4394115eaf5a56ab6396f10bb6,student,FISIB,FISIB,true,true,true,Pasangan calon nomor urut 1,,,,,Calon DPM nomor urut 1,
true,,true,,2020-12-18 09:19:18 +0700 +07,true,4478f1f6ba640ca2d20ebfcd314ec02e,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 09:19:27 +0700 +07,true,2adffa17c3727b7c2fe4112f626db94e,student,FT,FT,true,true,true,Pasangan calon nomor urut 1,,,,Calon DPM nomor urut 1,,
true,,true,,2020-12-18 09:19:30 +0700 +07,true,6123b5318d1904285771de3c72fa97f9,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 09:19:37 +0700 +07,true,8a6db79b86763a158fdc71be2346898d,student,FT,FT,true,true,true,Pasangan calon nomor urut 1,,,,Calon DPM nomor urut 1,,
true,,true,,2020-12-18 09:19:39 +0700 +07,true,fb7d601985cbf55b948441d833e6f1c6,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 09:19:40 +0700 +07,true,81208970b76c9b7ede6d684066fca7f1,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 09:19:43 +0700 +07,true,76c8b2c1111c19c85509b45a9c08216b,student,FISIB,FISIB,true,true,true,Pasangan calon nomor urut 1,,,,,Calon DPM nomor urut 3,
true,,true,,2020-12-18 09:19:45 +0700 +07,true,c669de1cb65a54d22df2595e36161a1d,student,FH,FH,true,true,true,Pasangan calon nomor urut 1,Calon DPM nomor urut 1,,,,,
true,,true,,2020-12-18 09:19:48 +0700 +07,true,e0bfe6fcd5b5c87917a4e64622fd7821,student,FEB,FEB,true,true,true,Pasangan calon nomor urut 1,,Calon DPM nomor urut 2,,,,
true,,true,,2020-12-18 09:19:51 +0700 +07,true,3fb9b60f9de094562a4197dfd1b841ab,student,FT,FT,true,true,true,Pasangan calon nomor urut 1,,,,Calon DPM nomor urut 3,,
true,,true,,2020-12-18 09:19:53 +0700 +07,true,9d00b5099f018f9cfe284e74a9af3a87,student,FEB,FEB,true,true,true,Pasangan calon nomor urut 1,,Calon DPM nomor urut 2,,,,
true,,true,,2020-12-18 09:19:54 +0700 +07,true,0dab15777befe23ba6f79dedd14072ff,student,FH,FH,true,true,true,Pasangan calon nomor urut 1,Calon DPM nomor urut 2,,,,,
true,,true,,2020-12-18 09:19:55 +0700 +07,true,706f37b60d946fc21bcd4edbfdd61aae,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 09:19:58 +0700 +07,true,8882ec954676db72b79cd01c8294cfcd,student,FEB,FEB,true,true,true,Pasangan calon nomor urut 1,,Calon DPM nomor urut 4,,,,
true,,true,,2020-12-18 09:19:59 +0700 +07,true,5d4dde5e56555b49d1e02b77ae295f69,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 09:20:00 +0700 +07,true,04729d4bbc0d912885cd0e2f5baf4f44,student,FEB,FEB,true,true,true,Pasangan calon nomor urut 1,,Calon DPM nomor urut 2,,,,
true,,true,,2020-12-18 09:20:00 +0700 +07,true,67d744fba7477f780c6b2a698d7aeb06,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 09:20:03 +0700 +07,true,8baf14caeeeb6914a96b30910f54b44c,student,FP,FP,true,true,true,Pasangan calon nomor urut 1,,,Calon DPM nomor urut 1,,,
true,,true,,2020-12-18 09:20:06 +0700 +07,true,285d2d9c45af00548758362ecd30544c,student,FH,FH,true,true,true,Pasangan calon nomor urut 1,Calon DPM nomor urut 3,,,,,
true,,true,,2020-12-18 09:20:08 +0700 +07,true,74f0e775d692fc0077fa18a3e329e493,student,FH,FH,true,true,true,Pasangan calon nomor urut 1,Calon DPM nomor urut 1,,,,,
true,,true,,2020-12-18 09:20:09 +0700 +07,true,773eb8263be6d363b63c0de6e67d0ca6,student,FH,FH,true,true,true,Pasangan calon nomor urut 1,Calon DPM nomor urut 4,,,,,
true,,true,,2020-12-18 09:20:11 +0700 +07,true,3c09f0cd3d5f5c25958b0c2695ce9920,student,FH,FH,true,true,true,Pasangan calon nomor urut 1,Calon DPM nomor urut 1,,,,,
true,,true,,2020-12-18 09:20:18 +0700 +07,true,2de6cbcb2ee7b84a6edcc6bc72707902,student,FT,FT,true,true,true,Pasangan calon nomor urut 1,,,,Calon DPM nomor urut 2,,
true,,true,,2020-12-18 09:20:19 +0700 +07,true,8424a6e9273c8738c77bbd247c8fafaf,student,FISIB,FISIB,true,true,true,Pasangan calon nomor urut 1,,,,,Calon DPM nomor urut 3,
true,,true,,2020-12-18 09:20:31 +0700 +07,true,5386746b14e5755abe87f04ba0bf6111,student,FT,FT,true,true,true,Pasangan calon nomor urut 1,,,,Calon DPM nomor urut 1,,
true,,true,,2020-12-18 09:20:32 +0700 +07,true,9473789b573109673477652e47c8e736,student,FKis,FKis,true,true,true,Pasangan calon nomor urut 1,,,,,,Calon DPM nomor urut 2
true,,true,,2020-12-18 09:20:38 +0700 +07,true,4a93f0ca852cf5036c3c671d9b36ebfc,student,FH,FH,true,true,true,Pasangan calon nomor urut 1,Calon DPM nomor urut 1,,,,,
true,,true,,2020-12-18 09:20:46 +0700 +07,true,86cb6416f034d0ebe6b1f448a0e07d39,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 09:20:47 +0700 +07,true,e7b711c14a82fa075ea32c347b75aeca,student,FEB,FEB,true,true,true,Pasangan calon nomor urut 1,,Calon DPM nomor urut 1,,,,
true,,true,,2020-12-18 09:20:47 +0700 +07,true,4e37aa0f785e85335cd1f0a7245fe47c,student,FKis,FKis,true,true,true,Pasangan calon nomor urut 1,,,,,,Calon DPM nomor urut 1
true,,true,,2020-12-18 09:20:50 +0700 +07,true,7698b858cbd28180a00778d94cbc056b,student,FISIB,FISIB,true,true,true,Pasangan calon nomor urut 1,,,,,Calon DPM nomor urut 2,
true,,true,,2020-12-18 09:20:51 +0700 +07,true,75c8270db152ae7cc0ca9d82acaad819,student,FT,FT,true,true,true,Pasangan calon nomor urut 1,,,,Calon DPM nomor urut 1,,
true,,true,,2020-12-18 09:20:53 +0700 +07,true,f73b9f4c21329fa252656529c6bccac7,student,FISIB,FISIB,true,true,true,Pasangan calon nomor urut 1,,,,,Calon DPM nomor urut 3,
true,,true,,2020-12-18 09:20:53 +0700 +07,true,8836001b42da06cf17de0a8dcc196823,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 09:21:00 +0700 +07,true,20d5bf4da4999639978346a60fdbde6f,student,FP,FP,true,true,true,Pasangan calon nomor urut 1,,,Calon DPM nomor urut 1,,,
true,,true,,2020-12-18 09:21:03 +0700 +07,true,8d9ddc8f1d25107136b12937714a2e64,student,FKis,FKis,true,true,true,Pasangan calon nomor urut 1,,,,,,Calon DPM nomor urut 1
true,,true,,2020-12-18 09:21:04 +0700 +07,true,76fd446c2bc72488726833476b872052,student,FIP,FIP,true,true,,Pasangan calon nomor urut 1,,,,,,
true,,true,,2020-12-18 09:21:07 +0700 +07,true,0aa6b1fd843a72b315ea94be85c90976,student,FEB,FEB,true,true,true,Pasangan calon nomor urut 1,,Calon DPM nomor urut 2,,,,
true,,true,,2020-12-18 09:21:12 +0700 +07,true,bdd370a0c0cc6fd11cc91ad3eedb9e51,student,FEB,FEB,true,true,true,Pasangan calon nomor urut 1,,Calon DPM nomor urut 2,,,,
true,,true,,2020-12-18 09:21:14 +0700 +07,true,6ff9a004fce8df147e855ef3bd97350e,student,FKis,FKis,true,true,true,Pasangan calon nomor urut 1,,,,,,Calon DPM nomor urut 2
true,,true,,2020-12-18 09:21:15 +0700 +07,true,af6ca01b853884cc54bc62f28b1414b7,student,FT,FT,true,true,true,Pasangan calon nomor urut 1,,,,Calon DPM nomor urut 3,,
true,,true,,2020-12-18 09:21:20 +0700 +07,true,627ea168d72b33e7e170ddbb24cf6092,student,FEB,FEB,true,true,true,Pasangan calon nomor urut 1,,Calon DPM nomor urut 2,,,,
true,,true,,2020-12-18 09:21:21 +0700 +07,true,8e62be598520596068e8f97884b0a549,student,FT,FT,true,true,true,Pasangan calon nomor urut 1,,,,Calon DPM nomor urut 1,,
true,,true,,2020-12-18 09:21:22 +0700 +07,true,efb263444d179dc30585784ccb2e26f4,student,FT,FT,true,true,true,Pasangan calon nomor urut 1,,,,Calon DPM nomor urut 3,,
true,,true,,2020-12-18 09:21:24 +0700 +07,true,dfc6c259310190ac2e49aff8036456ad,student,FP,FP,true,true,true,Pasangan calon nomor urut 1,,,Calon DPM nomor urut 1,,,
true,,true,,2020-12-18 09:21:33 +0700 +07,true,f2c1d741ca00c1fc3929fcbfda52bb0a,student,FEB,FEB,true,true,true,Pasangan calon nomor urut 1,,Calon DPM nomor urut 4,,,,
true,,true,,2020-12-18 09:21:34 +0700 +07,true,9e944b292264a6f44b5138306a7d98bc,student,FISIB,FISIB,true,true,true,Pasangan calon nomor urut 1,,,,,Calon DPM nomor urut 1,
true,,true,,2020-12-18 09:21:36 +0700 +07,true,70e2dccbe06d65d2677524fa6a2576c4,student,FISIB,FISIB,true,true,true,Pasangan calon nomor urut 1,,,,,Calon DPM nomor urut 1,
true,,true,,2020-12-18 09:21:36 +0700 +07,true,df9049b538f1898513ddfb520afc829e,student,FKis,FKis,true,true,true,Pasangan calon nomor urut 1,,,,,,Calon DPM nomor urut 2
true,,true,,2020-12-18 09:21:39 +0700 +07,true,27a7e0332f7554fca45314dfe3b71cbd,student,FEB,FEB,true,true,true,Pasangan calon nomor urut 1,,Calon DPM nomor urut 2,,,,
true,,true,,2020-12-18 09:21:44 +0700 +07,true,d95290ddda974e2de28314a06b30a39c,student,FT,FT,true,true,true,Pasangan calon nomor urut 1,,,,Calon DPM nomor urut 1,,
true,,true,,2020-12-18 09:21:45 +0700 +07,true,831090bccdf2e1666824262a39eace13,student,FT,FT,true,true,true,Pasangan calon nomor urut 1,,,,Calon DPM nomor urut 1,,
true,,true,,2020-12-18 09:21:51 +0700 +07,true,629719d8814fc20fd51e4ff80e9f6349,student,FISIB,FISIB,true,true,true,Pasangan calon nomor urut 1,,,,,Calon DPM nomor urut 3,
true,,true,,2020-12-18 09:21:53 +0700 +07,true,806abe9ef0bd3531fae547df62d3ef0d,student,FISIB,FISIB,true,true,true,Pasangan calon nomor urut 1,,,,,Calon DPM nomor urut 5,
true,,true,,2020-12-18 09:21:57 +0700 +07,true,3f2e5f4aee47ed583ddafbf5e2e4b2f4,student,FP,FP,true,true,true,Pasangan calon nomor urut 1,,,Calon DPM nomor urut 1,,,
true,,true,,2020-12-18 09:22:03 +0700 +07,true,06e30a51d541e76acc19f1ba71df54c2,student,FT,FT,true,true,true,Pasangan calon nomor urut 1,,,,Calon DPM nomor urut 3,,
true,,true,,2020-12-18 09:22:04 +0700 +07,true,ec0f4908d8da4636417e3053013630d6,student,FP,FP,true,true,true,Pasangan calon nomor urut 1,,,Calon DPM nomor urut 1,,,
true,,true,,2020-12-18 09:22:08 +0700 +07,true,73b7201f9cbc4a109042d1d2e765fcbb,student,FKis,FKis,true,true,true,Pasangan calon nomor urut 1,,,,,,Calon DPM nomor urut 2
true,,true,,2020-12-18 09:22:12 +0700 +07,true,60ad63b3f48a78634e88d1fb88441d27,student,FP,FP,true,true,true,Pasangan calon nomor urut 1,,,Calon DPM nomor urut 1,,,
true,,true,,2020-12-18 09:22:13 +0700 +07,true,e86afb77dbce6d25e7a72232e21a0a89,student,FEB,FEB,true,true,true,Pasangan calon nomor urut 1,,Calon DPM nomor urut 3,,,,
